
> fake-arduino-iot@1.0.0 start
> node src/index.js

Fake Arduino at http://localhost:3000
2026-02-24T11:56:27.295Z - GET /humidity
2026-02-24T11:56:30.666Z - GET /humidity
2026-02-24T11:56:30.797Z - GET /humidity
2026-02-24T11:56:30.993Z - GET /humidity
2026-02-24T11:56:36.893Z - GET /temperature
2026-02-24T11:56:37.097Z - GET /humidity
2026-02-24T11:56:37.200Z - GET /temperature
2026-02-24T11:56:37.298Z - GET /humidity
2026-02-24T11:56:37.401Z - GET /temperature
2026-02-24T11:56:37.694Z - GET /humidity
2026-02-24T11:56:37.791Z - GET /temperature
2026-02-24T11:56:44.469Z - GET /temperature
2026-02-24T11:56:45.390Z - GET /temperature
2026-02-24T11:56:47.166Z - GET /humidity
2026-02-24T11:56:47.197Z - GET /temperature
2026-02-24T11:56:47.398Z - GET /temperature
2026-02-24T11:56:47.635Z - GET /humidity
2026-02-24T11:56:47.789Z - GET /temperature
2026-02-24T11:56:47.934Z - GET /humidity
2026-02-24T11:56:57.117Z - GET /temperature
2026-02-24T11:56:57.198Z - GET /humidity
2026-02-24T11:56:57.319Z - GET /temperature
2026-02-24T11:56:57.492Z - GET /humidity
2026-02-24T11:56:57.593Z - GET /temperature
2026-02-24T11:56:57.809Z - GET /humidity
2026-02-24T11:57:02.549Z - GET /humidity
2026-02-24T11:57:02.558Z - GET /temperature
2026-02-24T11:57:08.094Z - GET /temperature
2026-02-24T11:57:08.294Z - GET /humidity
2026-02-24T11:57:08.493Z - GET /temperature
2026-02-24T11:57:08.598Z - GET /humidity
2026-02-24T11:57:08.794Z - GET /temperature
2026-02-24T11:57:09.093Z - GET /humidity
2026-02-24T11:57:18.023Z - GET /humidity
2026-02-24T11:57:18.098Z - GET /temperature
2026-02-24T11:57:18.292Z - GET /humidity
2026-02-24T11:57:18.392Z - GET /temperature
2026-02-24T11:57:18.692Z - GET /humidity
2026-02-24T11:57:18.793Z - GET /temperature
2026-02-24T11:57:28.089Z - GET /humidity
2026-02-24T11:57:28.093Z - GET /temperature
2026-02-24T11:57:28.199Z - GET /humidity
2026-02-24T11:57:28.397Z - GET /temperature
2026-02-24T11:57:28.692Z - GET /humidity
2026-02-24T11:57:28.792Z - GET /temperature
2026-02-24T11:57:38.018Z - GET /temperature
2026-02-24T11:57:38.192Z - GET /humidity
2026-02-24T11:57:38.296Z - GET /temperature
2026-02-24T11:57:38.396Z - GET /humidity
2026-02-24T11:57:38.594Z - GET /temperature
2026-02-24T11:57:38.696Z - GET /humidity
2026-02-24T11:57:47.121Z - GET /temperature
2026-02-24T11:57:47.200Z - GET /humidity
2026-02-24T11:57:47.396Z - GET /temperature
2026-02-24T11:57:47.499Z - GET /humidity
2026-02-24T11:57:47.891Z - GET /temperature
2026-02-24T11:57:48.095Z - GET /humidity
2026-02-24T11:57:58.189Z - GET /humidity
2026-02-24T11:57:58.291Z - GET /temperature
2026-02-24T11:57:58.695Z - GET /humidity
2026-02-24T11:57:58.792Z - GET /temperature
2026-02-24T11:57:58.991Z - GET /humidity
2026-02-24T11:57:59.093Z - GET /temperature
2026-02-24T11:58:02.499Z - GET /humidity
2026-02-24T11:58:02.509Z - GET /temperature
2026-02-24T11:58:08.024Z - GET /humidity
2026-02-24T11:58:08.191Z - GET /humidity
2026-02-24T11:58:08.294Z - GET /humidity
2026-02-24T11:58:18.019Z - GET /humidity
2026-02-24T11:58:18.096Z - GET /humidity
2026-02-24T11:58:18.294Z - GET /humidity
2026-02-24T11:58:28.889Z - GET /humidity
2026-02-24T11:58:29.894Z - GET /temperature
2026-02-24T11:58:29.895Z - GET /temperature
2026-02-24T11:58:29.992Z - GET /temperature
2026-02-24T11:58:30.292Z - GET /humidity
2026-02-24T11:58:30.499Z - GET /humidity
2026-02-24T11:58:38.189Z - GET /temperature
2026-02-24T11:58:38.192Z - GET /humidity
2026-02-24T11:58:38.388Z - GET /temperature
2026-02-24T11:58:38.394Z - GET /temperature
2026-02-24T11:58:38.688Z - GET /humidity
2026-02-24T11:58:38.708Z - GET /humidity
2026-02-24T11:58:48.099Z - GET /temperature
2026-02-24T11:58:48.295Z - GET /temperature
2026-02-24T11:58:48.490Z - GET /temperature
2026-02-24T11:58:48.594Z - GET /humidity
2026-02-24T11:58:58.189Z - GET /temperature
2026-02-24T11:58:58.293Z - GET /temperature
2026-02-24T11:58:58.392Z - GET /temperature
2026-02-24T11:58:58.936Z - GET /temperature
2026-02-24T11:58:59.092Z - GET /temperature
2026-02-24T11:58:59.292Z - GET /temperature
2026-02-24T11:59:02.779Z - GET /humidity
2026-02-24T11:59:02.789Z - GET /temperature
2026-02-24T11:59:08.189Z - GET /humidity
2026-02-24T11:59:08.288Z - GET /temperature
2026-02-24T11:59:08.414Z - GET /temperature
2026-02-24T11:59:08.689Z - GET /temperature
2026-02-24T11:59:28.288Z - GET /humidity
2026-02-24T11:59:28.290Z - GET /humidity
2026-02-24T11:59:28.292Z - GET /humidity
2026-02-24T11:59:56.878Z - GET /humidity
2026-02-24T12:00:03.581Z - GET /humidity
2026-02-24T12:00:03.582Z - GET /temperature
2026-02-24T12:00:08.093Z - GET /humidity
2026-02-24T12:00:08.188Z - GET /temperature
2026-02-24T12:00:08.290Z - GET /humidity
2026-02-24T12:00:08.395Z - GET /temperature
2026-02-24T12:00:08.590Z - GET /humidity
2026-02-24T12:00:08.718Z - GET /temperature
2026-02-24T12:01:02.512Z - GET /humidity
2026-02-24T12:01:02.522Z - GET /temperature
2026-02-24T12:01:08.093Z - GET /temperature
2026-02-24T12:01:08.291Z - GET /humidity
2026-02-24T12:01:08.433Z - GET /temperature
2026-02-24T12:01:08.634Z - GET /humidity
2026-02-24T12:01:08.938Z - GET /temperature
2026-02-24T12:01:09.187Z - GET /humidity
2026-02-24T12:02:02.702Z - GET /humidity
2026-02-24T12:02:02.704Z - GET /temperature
2026-02-24T12:02:08.393Z - GET /temperature
2026-02-24T12:02:08.589Z - GET /humidity
2026-02-24T12:02:08.727Z - GET /temperature
2026-02-24T12:02:08.795Z - GET /humidity
2026-02-24T12:02:08.901Z - GET /temperature
2026-02-24T12:02:09.090Z - GET /humidity
