Fake Arduino at http://localhost:3004
2026-03-02T10:10:29.273Z - GET /temperature
2026-03-02T10:11:27.999Z - GET /temperature
2026-03-02T10:11:28.296Z - GET /temperature
2026-03-02T10:11:28.374Z - GET /temperature
2026-03-02T10:11:28.581Z - GET /temperature
2026-03-02T10:12:28.380Z - GET /temperature
2026-03-02T10:12:28.599Z - GET /temperature
2026-03-02T10:12:28.703Z - GET /temperature
2026-03-02T10:12:28.819Z - GET /temperature
2026-03-02T10:13:28.096Z - GET /temperature
2026-03-02T10:13:29.103Z - GET /temperature
2026-03-02T10:13:29.477Z - GET /temperature
2026-03-02T10:13:29.701Z - GET /temperature
2026-03-02T10:14:27.982Z - GET /temperature
2026-03-02T10:14:28.302Z - GET /temperature
2026-03-02T10:14:28.405Z - GET /temperature
2026-03-02T10:14:28.601Z - GET /temperature
2026-03-02T10:15:31.888Z - GET /temperature
2026-03-02T10:15:32.104Z - GET /temperature
2026-03-02T10:15:32.292Z - GET /temperature
2026-03-02T10:15:32.485Z - GET /temperature
2026-03-02T10:16:29.094Z - GET /temperature
2026-03-02T10:16:29.490Z - GET /temperature
2026-03-02T10:16:29.684Z - GET /temperature
2026-03-02T10:16:29.805Z - GET /temperature
2026-03-02T10:17:37.714Z - GET /temperature
2026-03-02T10:17:38.013Z - GET /temperature
2026-03-02T10:17:38.191Z - GET /temperature
2026-03-02T10:18:40.408Z - GET /temperature
2026-03-02T10:18:40.913Z - GET /temperature
2026-03-02T10:18:41.188Z - GET /temperature
2026-03-02T10:18:41.489Z - GET /temperature
2026-03-02T10:19:28.102Z - GET /temperature
2026-03-02T10:19:28.290Z - GET /temperature
2026-03-02T10:19:28.691Z - GET /temperature
2026-03-02T10:19:28.799Z - GET /temperature
2026-03-02T10:20:28.618Z - GET /temperature
2026-03-02T10:20:28.697Z - GET /temperature
2026-03-02T10:20:29.116Z - GET /temperature
2026-03-02T10:20:29.192Z - GET /temperature
2026-03-02T10:21:28.024Z - GET /temperature
2026-03-02T10:21:28.701Z - GET /temperature
2026-03-02T10:21:28.919Z - GET /temperature
2026-03-02T10:21:28.996Z - GET /temperature
2026-03-02T10:22:28.601Z - GET /temperature
2026-03-02T10:22:28.998Z - GET /temperature
2026-03-02T10:22:29.196Z - GET /temperature
2026-03-02T10:22:29.419Z - GET /temperature
2026-03-02T10:23:28.098Z - GET /temperature
2026-03-02T10:23:28.321Z - GET /temperature
2026-03-02T10:23:28.523Z - GET /temperature
2026-03-02T10:23:28.607Z - GET /temperature
2026-03-02T10:24:28.422Z - GET /temperature
2026-03-02T10:24:28.500Z - GET /temperature
2026-03-02T10:24:28.821Z - GET /temperature
2026-03-02T10:24:29.103Z - GET /temperature
2026-03-02T10:25:40.624Z - GET /temperature
2026-03-02T10:25:41.123Z - GET /temperature
2026-03-02T10:25:41.622Z - GET /temperature
2026-03-02T10:25:42.023Z - GET /temperature
2026-03-02T10:26:28.107Z - GET /temperature
2026-03-02T10:26:28.326Z - GET /temperature
2026-03-02T10:26:28.524Z - GET /temperature
2026-03-02T10:26:28.904Z - GET /temperature
2026-03-02T10:27:28.128Z - GET /temperature
2026-03-02T10:27:28.325Z - GET /temperature
2026-03-02T10:27:28.350Z - GET /temperature
2026-03-02T10:27:28.428Z - GET /temperature
2026-03-02T10:28:36.108Z - GET /temperature
2026-03-02T10:28:36.426Z - GET /temperature
2026-03-02T10:28:36.531Z - GET /temperature
2026-03-02T10:28:36.734Z - GET /temperature
